cycliste,sportif,age,sexe,nb_km,vitesse,attente
cycliste_azq58,2,38,homme,4.05693856589,22.6873079133,0.5
cycliste_azetp,0,33,homme,14.4904826122,21.5123623926,0.5
cycliste_azyf7,6,58,femme,7.64977299346,14.0809079178,0.5
cycliste_azev9,4,60,femme,9.15256813748,16.1140991826,0.5
cycliste_azi27,-0.5,69,femme,8.86909243512,10.425277023,0.5
cycliste_aztjn,2,27,homme,10.3941277833,20.9487499856,0.5
cycliste_azpq3,2,33,femme,8.42969749685,22.1260297172,0.5
cycliste_azuhx,6,76,homme,2.6753487495,26.1370754573,0.5
cycliste_azel5,-0.5,26,femme,8.18082040003,17.175599418,0.5
cycliste_azuc0,6,69,femme,10.752028064,17.5374356104,0.5
cycliste_azrsd,6,73,homme,5.7101183915,17.9941989473,0.5
cycliste_azy12,4,76,femme,17.218239747,19.1820490925,0.5
cycliste_azpj4,4,63,femme,10.4981542294,14.2857807003,0.5
cycliste_azrps,2,56,homme,9.78633738595,22.1817668847,0.5
cycliste_azyn5,-0.5,28,femme,11.5793199158,18.5275890898,0.5
cycliste_azokv,4,21,homme,4.77666631831,26.8255291614,0.5
cycliste_azrbn,-0.5,74,homme,-0.246544895428,14.3234504902,0.5
cycliste_azeqj,2,67,femme,6.91498259972,14.6894777118,0.5
cycliste_azer5,6,17,homme,10.8129960041,32.3392223648,0.5
cycliste_azqn6,0,15,femme,14.632153996,24.4138568983,0.5
cycliste_aztyk,-0.5,58,homme,13.3248448581,10.6066695949,0.5
cycliste_aztjk,2,34,homme,17.9273594765,23.7092994163,0.5
cycliste_azix1,-0.5,25,homme,-0.349189159952,25.4173399827,0.5
cycliste_azypk,6,52,homme,4.63162214251,29.3857690279,0.5
cycliste_azypc,2,25,homme,12.4263534466,25.52039857,0.5
cycliste_azpsv,2,19,homme,12.6620308529,29.4744413141,0.5
cycliste_azps7,4,65,homme,12.5480704032,14.7275130366,0.5
cycliste_azuow,6,74,homme,-1.04509890753,16.1058434027,0.5
cycliste_azeih,4,51,homme,13.732030621,16.5112449833,0.5
cycliste_azrv5,0,24,femme,8.69260190489,17.8256443256,0.5
cycliste_azro1,6,19,femme,13.5250484561,25.5103891603,0.5
cycliste_azqd2,-0.5,61,femme,4.23603308647,8.13995892702,0.5
cycliste_azuq1,2,33,femme,11.1073615836,22.446628223,0.5
cycliste_azqw6,2,43,homme,0.515601397279,16.7931215287,0.5
cycliste_azysd,0,32,homme,5.26526537451,24.175401338,0.5
cycliste_azyd8,2,70,homme,5.25905949856,17.2002463946,0.5
cycliste_azpqd,0,41,homme,8.16315657902,17.2508954994,0.5
cycliste_azeun,2,49,homme,4.9910261641,21.4627747985,0.5
cycliste_azri0,0,23,femme,2.37173311096,24.5250077109,0.5
cycliste_azpq2,6,63,homme,9.39214249928,24.585396562,0.5
cycliste_azerd,4,56,femme,10.7119484244,13.4898618278,0.5
cycliste_azt89,-0.5,61,femme,7.93601356228,9.17292305287,0.5
cycliste_aztdm,0,59,homme,11.1484386637,18.3128756575,0.5
cycliste_azomw,-0.5,45,homme,3.01460721549,19.2671120882,0.5
cycliste_azox9,2,53,femme,9.88041831751,14.8416845967,0.5
cycliste_azeqs,2,68,femme,7.63124032817,14.0449996626,0.5
cycliste_azqh8,-0.5,70,homme,3.56063226549,14.6847677503,0.5
cycliste_azokc,-0.5,72,homme,9.77425310281,9.53407138773,0.5
cycliste_aziqj,-0.5,19,homme,11.5138628557,34.250565047,0.5
cycliste_azto5,2,51,homme,11.3900991499,14.9568195313,0.5
cycliste_azui3,6,36,homme,4.82403854498,26.1870459073,0.5
cycliste_azpd1,4,38,homme,3.96212295766,22.9635797903,0.5
cycliste_aztyo,2,46,femme,3.10324967378,22.2943066639,0.5
cycliste_azrjw,4,27,femme,10.2089549803,21.7955150822,0.5
cycliste_azqhb,4,56,homme,10.6637918641,15.8548957063,0.5
cycliste_azpcb,6,69,femme,7.78143656871,12.1342994136,0.5
cycliste_aztov,0,75,homme,11.8883069569,21.4299450029,0.5
cycliste_azpsc,-0.5,50,homme,8.71922406409,3.67681077461,0.5
cycliste_azi12,2,16,homme,3.81047608878,24.2087329115,0.5
cycliste_azrod,6,49,femme,6.46262218935,25.6092783494,0.5
cycliste_azq14,0,64,homme,6.42507190819,15.4647698364,0.5
cycliste_aztd0,2,60,homme,12.5676121263,14.8297731866,0.5
cycliste_azpdx,-0.5,28,homme,4.13019748657,24.3827794898,0.5
cycliste_azq35,0,47,femme,19.7766642577,16.0408637534,0.5
cycliste_azi34,6,58,femme,11.5242851526,10.617104916,0.5
cycliste_azek7,2,76,femme,3.43965431609,6.79082023674,0.5
cycliste_azeg6,0,42,homme,-2.90360258254,15.3492751536,0.5
cycliste_azpm8,-0.5,15,femme,9.03586452306,21.5346643552,0.5
cycliste_azpjm,-0.5,25,femme,6.32110282783,19.2643868154,0.5
cycliste_azeuc,6,44,homme,0.90969017372,24.5325327294,0.5
cycliste_azil7,6,36,femme,9.54907050261,16.7911272119,0.5
cycliste_azrm2,4,64,femme,7.12497992228,14.6308259334,0.5
cycliste_azeus,2,60,femme,12.2968180692,13.3650273752,0.5
cycliste_azetu,4,50,femme,14.2075351327,14.1116250687,0.5
cycliste_azy24,0,34,femme,11.2575214789,13.1138509577,0.5
cycliste_azqxc,0,38,femme,8.81881571242,13.9118548077,0.5
cycliste_azidn,4,63,femme,9.09716780844,14.8182438286,0.5
cycliste_aziqn,4,74,homme,10.3806336313,16.8280283229,0.5
cycliste_azti5,4,41,homme,6.2802886436,23.8031706926,0.5
cycliste_azuix,6,34,femme,4.2947792867,23.327625938,0.5
cycliste_azqf0,4,61,homme,8.10814904158,16.4243797173,0.5
cycliste_azpd9,6,40,homme,11.0016181434,20.0295954832,0.5
cycliste_azqkm,-0.5,76,femme,7.35397900401,10.016140558,0.5
cycliste_azri3,4,31,femme,0.686166332033,21.1921839714,0.5
cycliste_azt79,6,31,femme,9.65431618322,21.9475629714,0.5
cycliste_aztdc,2,66,femme,4.14087227691,10.3324318576,0.5
cycliste_azt28,2,77,homme,0.321037053564,15.96698722,0.5
cycliste_azrn4,6,20,femme,11.6668804861,25.430584081,0.5
cycliste_azrl5,0,41,homme,3.55049676837,17.1433326418,0.5
cycliste_aztn0,-0.5,67,homme,13.1065593275,15.5210115821,0.5
cycliste_azuv1,2,44,femme,4.03185783408,18.2150662163,0.5
cycliste_azeqk,4,68,homme,2.89354104204,15.1294190614,0.5
cycliste_azetq,0,27,femme,10.7518504808,22.4350402197,0.5
cycliste_azpgv,4,48,femme,7.58841775231,22.0089968897,0.5
cycliste_azrqs,-0.5,61,homme,12.0422608743,16.0457715406,0.5
cycliste_aztmx,2,59,femme,16.8701616924,15.0377886609,0.5
cycliste_azeod,0,55,homme,3.5986170074,21.6250469082,0.5
cycliste_aziv8,0,58,femme,13.2922677671,13.5615056733,0.5
cycliste_azpdf,-0.5,16,homme,4.93855956831,17.4527526651,0.5
cycliste_azuo8,4,74,femme,10.6091187535,13.5769164139,0.5
cycliste_azen3,4,15,femme,7.12173949258,18.4905225529,0.5
cycliste_azrql,2,67,homme,9.26083926415,21.4244791618,0.5
cycliste_azyui,2,24,homme,7.92163955915,20.1655664327,0.5
cycliste_aztgc,6,77,femme,6.582032651,16.0030123781,0.5
cycliste_azoc0,2,43,homme,2.50009189843,24.3329288475,0.5
cycliste_azugb,0,38,femme,14.4212376192,17.6737705549,0.5
cycliste_azrw2,4,19,femme,11.5277055602,21.9872710243,0.5
cycliste_azym8,2,44,homme,5.99667405231,20.8144571481,0.5
cycliste_azuv5,4,55,femme,8.54650749583,11.1133374193,0.5
cycliste_azyh7,0,61,homme,3.8542158769,8.06105278285,0.5
cycliste_azts7,6,27,homme,3.96829758711,28.5906698535,0.5
cycliste_azupq,6,76,femme,8.68408362928,14.4670422341,0.5
cycliste_azelv,2,65,homme,8.04698089446,19.7996325012,0.5
cycliste_azeis,6,60,homme,7.47139341312,11.74311653,0.5
cycliste_azru3,4,44,femme,18.1164315829,20.6127075591,0.5
cycliste_azr30,6,70,femme,10.8373318306,16.053078619,0.5
cycliste_azyx7,2,46,femme,11.6108506719,17.5651535486,0.5
cycliste_azq79,4,48,homme,11.7994672365,15.5469970369,0.5
cycliste_azy78,0,60,homme,10.2856124971,14.4238398984,0.5
cycliste_azivb,4,52,femme,16.6165370646,10.7204879863,0.5
cycliste_azilb,6,53,femme,8.12894338768,17.2342549772,0.5
cycliste_azi47,-0.5,29,homme,7.79493807036,25.189725325,0.5
cycliste_azqf1,0,28,femme,10.1301957484,17.2218617128,0.5
cycliste_azqbn,-0.5,30,femme,13.3577584178,19.3659621434,0.5
cycliste_aziq3,0,15,homme,5.96287330539,24.5350243251,0.5
cycliste_aztok,2,37,homme,2.83323084779,25.4558103097,0.5
cycliste_azr58,6,32,femme,0.469972553018,23.6119430273,0.5
cycliste_azim2,4,63,homme,9.77709830193,13.4751874809,0.5
cycliste_azpjv,-0.5,39,femme,3.78599420026,16.6487702035,0.5
cycliste_azew7,2,16,femme,16.9692496652,20.7418005298,0.5
cycliste_azyl4,0,43,femme,17.7040167491,19.096221293,0.5
cycliste_azei0,-0.5,74,femme,12.4735858217,7.6767832612,0.5
cycliste_azrug,0,55,femme,9.48433803265,14.3099337751,0.5
cycliste_azpx0,0,41,homme,3.64267388071,17.9266909879,0.5
cycliste_azul9,0,62,homme,-1.05832269387,6.63013274052,0.5
cycliste_azojb,0,64,femme,13.2692085044,8.49959098051,0.5
cycliste_azpsn,-0.5,39,femme,11.4003323714,14.8664023851,0.5
cycliste_azyu6,0,31,femme,10.1008021499,19.7635970407,0.5
cycliste_azp68,-0.5,59,femme,13.4614782677,8.81296856995,0.5
cycliste_azyk9,0,57,homme,5.71014575279,8.88803707351,0.5
cycliste_azqgh,6,38,homme,6.07775377553,26.4446165129,0.5
cycliste_azeyw,-0.5,73,femme,9.6923155307,16.5544936935,0.5
cycliste_azri4,4,47,homme,12.2146169201,22.4656654975,0.5
cycliste_azum7,0,36,femme,10.0887573359,14.0214646176,0.5
cycliste_azesn,2,27,homme,10.024011175,30.8454056507,0.5
cycliste_azis8,2,21,femme,11.1994163417,21.351750223,0.5
cycliste_azq49,-0.5,69,homme,3.11989954111,11.6685784826,0.5
cycliste_azulc,-0.5,73,femme,6.8503286779,12.9627349204,0.5
cycliste_aztyu,2,52,femme,1.15094763758,17.4036398029,0.5
cycliste_azqg6,6,61,femme,8.39767130575,13.9675282594,0.5
cycliste_aztm0,6,66,homme,8.0542154741,24.8369587595,0.5
cycliste_azio3,4,18,femme,3.87001812529,25.4116860813,0.5
cycliste_azi67,2,15,homme,6.39080578507,29.0465559875,0.5
cycliste_azqd7,6,45,femme,10.5640750003,23.7580488321,0.5
cycliste_azp10,-0.5,72,homme,5.94316806232,10.1307173897,0.5
cycliste_aziqb,4,16,femme,9.66391032878,25.4798067645,0.5
cycliste_azosk,6,44,femme,6.08126461347,17.1559467464,0.5
cycliste_azow3,-0.5,30,homme,6.43461617145,25.1139221275,0.5
cycliste_azrjn,6,21,homme,-1.31373839957,32.4670222527,0.5
cycliste_azrt7,-0.5,64,homme,6.70241234685,14.3514498459,0.5
cycliste_aztb4,4,25,femme,16.6342010314,18.2198761537,0.5
cycliste_azud7,2,70,homme,-0.258721868293,17.2472039658,0.5
cycliste_azib5,0,65,femme,10.1818767077,4.67849599573,0.5
cycliste_azep2,4,45,homme,13.9626229109,25.8186627806,0.5
cycliste_azr40,-0.5,67,homme,6.47692383978,16.4845615635,0.5
cycliste_azuo9,-0.5,34,homme,3.81770503184,26.988366101,0.5
cycliste_azifn,0,68,homme,12.6155767748,6.0151824165,0.5
cycliste_azijw,2,26,femme,7.5245621292,21.3666597499,0.5
cycliste_azosw,6,52,femme,8.52054935491,15.6500857864,0.5
cycliste_azoq8,-0.5,50,femme,4.56768819262,13.9008727072,0.5
cycliste_azel6,-0.5,56,homme,4.39171893524,17.7272978621,0.5
cycliste_azeq0,6,76,femme,11.6290683793,18.2558939058,0.5
cycliste_azrl0,4,36,femme,9.67087986712,18.1216756535,0.5
cycliste_azuw9,4,51,homme,7.09870361976,15.1471618465,0.5
cycliste_azpsm,4,35,homme,11.2532135785,25.6220940681,0.5
cycliste_azrfw,2,52,homme,7.33710688468,21.2293100052,0.5
cycliste_azp47,0,48,femme,12.0239998802,16.9704793848,0.5
cycliste_azqdh,6,78,homme,4.18953244469,19.6060745443,0.5
cycliste_azo25,2,37,femme,8.87262484607,13.5991737488,0.5
cycliste_azpq4,0,76,femme,3.31580482029,7.22802864119,0.5
cycliste_azuc5,6,16,femme,7.39173977378,25.4067764316,0.5
cycliste_azog5,-0.5,25,femme,12.8906904347,14.0359394764,0.5
cycliste_azrwv,-0.5,33,femme,9.98961789443,16.3895773021,0.5
cycliste_azu17,2,56,femme,11.1655998933,8.94854823367,0.5
cycliste_azox0,0,58,femme,11.2954411289,10.3521595861,0.5
cycliste_azesl,4,77,femme,8.30780231717,15.3908387234,0.5
cycliste_azom4,6,21,homme,5.85682082689,27.3826485102,0.5
cycliste_azyc2,6,25,femme,9.83724732754,18.2117276259,0.5
cycliste_azpg8,0,30,femme,6.60952816628,11.1105002016,0.5
cycliste_aze40,6,29,femme,14.5723267516,16.543229572,0.5
cycliste_azsfj,4,25,homme,12.4440758663,33.6540690735,0.5
cycliste_azy17,0,26,homme,12.9937148126,27.4448851464,0.5
cycliste_azqvb,4,51,femme,0.336570208605,12.4294629337,0.5
cycliste_azqc4,-0.5,29,homme,6.1183779723,21.4436312649,0.5
cycliste_azodn,0,68,homme,4.62769814275,17.0495184386,0.5
cycliste_azyc8,-0.5,79,homme,6.60648765817,11.9311479879,0.5
cycliste_azoh3,6,22,femme,14.2963803149,22.8456640491,0.5
cycliste_azic9,0,73,homme,9.74008958655,15.8549456478,0.5
cycliste_azet1,-0.5,46,femme,12.5475699663,14.3243942612,0.5
cycliste_aztdh,2,28,femme,8.75005739564,22.9673654419,0.5
cycliste_azqdk,6,52,homme,4.23182822753,26.0735564769,0.5
cycliste_azyiv,6,23,femme,13.4448911228,24.9079656518,0.5
cycliste_aztm4,0,53,homme,11.7299036916,9.80557778274,0.5
cycliste_azqx6,2,53,femme,8.81790620386,3.96284624636,0.5
cycliste_azipx,-0.5,35,homme,8.89932307798,19.7301403021,0.5
cycliste_azrd2,0,35,femme,8.87513624899,11.9042882221,0.5
cycliste_azuv2,6,73,homme,13.8359837346,17.8839810531,0.5
cycliste_azrm4,0,72,femme,10.2144388382,11.7863118155,0.5
cycliste_azp39,6,56,homme,4.58000457031,23.9631928795,0.5
cycliste_azuib,4,60,femme,7.91289917307,24.2820244718,0.5
cycliste_azymw,0,45,homme,9.37958872052,24.742989095,0.5
cycliste_azek1,0,65,homme,1.336682059,10.1635578579,0.5
cycliste_azr49,0,75,femme,11.0860556258,17.0935855846,0.5
cycliste_azqfh,0,58,homme,11.2949575301,10.6994749915,0.5
cycliste_azsfc,4,36,femme,8.69576408169,18.7189590408,0.5
cycliste_azruv,0,29,homme,17.5231765732,30.4804538101,0.5
cycliste_azpb3,0,37,femme,17.1291701754,15.3966011564,0.5
cycliste_azqwv,0,36,femme,4.11181646957,16.2141912275,0.5
cycliste_azejl,0,34,femme,12.4195983541,20.1948022317,0.5
cycliste_azryf,6,79,homme,10.0079114818,21.0717354666,0.5
cycliste_azisd,2,31,femme,12.8554292808,20.7431903269,0.5
cycliste_azo35,-0.5,68,homme,14.2603665738,9.71657579233,0.5
cycliste_azqgj,-0.5,78,femme,8.58411434683,11.5236377323,0.5
cycliste_azo24,2,55,homme,-1.82493585294,15.3284343829,0.5
cycliste_azto6,4,74,femme,11.2663962491,11.3856347238,0.5
cycliste_azuip,0,75,femme,13.0155850619,5.25242900864,0.5
cycliste_azqsv,-0.5,33,homme,7.46485744024,30.3561852304,0.5
cycliste_azug7,-0.5,58,homme,7.33704455265,9.8203132984,0.5
cycliste_azqwc,2,19,femme,10.8500510685,17.5245615847,0.5
cycliste_azihk,-0.5,41,homme,2.60725332685,25.1351117055,0.5
cycliste_azeu1,0,74,femme,8.71973814735,4.67735524596,0.5
cycliste_azopb,4,42,femme,7.29355141414,14.1720073628,0.5
cycliste_azrq6,-0.5,57,femme,6.4132516811,15.4956845966,0.5
cycliste_azihc,6,52,femme,3.44127811152,13.8434873091,0.5
cycliste_azq25,0,32,homme,7.05332938052,21.6788435935,0.5
cycliste_azqx4,-0.5,41,homme,4.2365847536,18.9781375226,0.5
cycliste_aztpd,6,42,femme,12.1593691157,18.7021893444,0.5
cycliste_azuc2,2,52,femme,1.13229002147,8.67801198633,0.5
cycliste_azrc6,4,39,homme,1.97319035102,11.4463478715,0.5
cycliste_azqs5,6,57,homme,7.05981347253,18.1707547365,0.5
cycliste_azrb5,2,16,femme,5.31332259822,17.9014145338,0.5
cycliste_azoc5,4,66,homme,14.3532870739,17.2458470609,0.5
cycliste_azop0,6,70,femme,11.4385952523,11.4220608436,0.5
cycliste_azrqd,-0.5,35,femme,19.8429792119,16.12517863,0.5
cycliste_azets,-0.5,53,femme,6.75939714594,9.12090866706,0.5
cycliste_azed0,0,15,homme,10.2193433373,27.5596166995,0.5
cycliste_azqf7,-0.5,59,femme,10.0047020305,7.28838412807,0.5
cycliste_azes5,4,46,homme,6.32895778976,16.7623718587,0.5
cycliste_aztv0,0,21,homme,4.87851377667,22.3818043792,0.5
cycliste_azuk6,2,45,homme,8.57207551285,20.9762852945,0.5
cycliste_azes1,6,20,femme,10.3516770458,25.1951774271,0.5
cycliste_aziob,6,72,homme,3.38932857059,15.3079631582,0.5
cycliste_aztj2,0,60,homme,-0.738309697808,16.912654619,0.5
cycliste_azq60,6,80,homme,12.6033310001,17.9924624944,0.5
cycliste_azqmx,4,48,homme,3.13704730238,22.1005782791,0.5
cycliste_azqn9,-0.5,41,homme,3.09442757736,17.6710374284,0.5
cycliste_azyh1,0,45,homme,15.1948792366,23.0830680121,0.5
cycliste_azrid,-0.5,56,femme,12.0067220776,14.6456924721,0.5
cycliste_azevb,6,25,femme,11.0767809896,28.31599086,0.5
cycliste_azsdx,0,25,femme,9.12277106409,18.9289816771,0.5
cycliste_azyid,-0.5,57,femme,13.5250880644,14.5692532449,0.5
cycliste_azij2,6,41,femme,9.63489127447,16.2155479566,0.5
cycliste_aztw5,2,54,femme,12.658809539,6.8606443621,0.5
cycliste_azrs5,6,62,femme,0.242004294804,20.6152051609,0.5
cycliste_azer4,2,25,femme,14.4984233098,17.7320578036,0.5
cycliste_azr67,6,24,homme,8.71947268663,28.3623097672,0.5
cycliste_azrxc,0,22,homme,4.96104212356,21.0533887823,0.5
cycliste_azyw4,-0.5,25,homme,3.07482102034,15.2668550213,0.5
cycliste_azql9,6,36,femme,10.434701118,25.8623509457,0.5
cycliste_azr17,2,26,femme,6.89846155315,13.5717440351,0.5
cycliste_azofv,2,33,homme,-0.570905554851,21.4082081342,0.5
cycliste_azil4,6,56,femme,8.369226956,8.74231333116,0.5
cycliste_azopl,-0.5,43,femme,9.89797101897,13.9180123756,0.5
cycliste_azusl,6,73,femme,14.0980582754,15.3980171991,0.5
cycliste_aztis,0,74,femme,15.126782153,8.82091734959,0.5
cycliste_azpv0,-0.5,16,femme,2.33883520044,24.7090622501,0.5
cycliste_azig1,4,36,femme,6.20377314259,19.3030408315,0.5
cycliste_azpkw,-0.5,59,femme,8.64300968019,12.2367023007,0.5
cycliste_azuln,-0.5,57,femme,12.7264792953,9.75037438123,0.5
cycliste_azuoq,2,40,femme,12.2150683947,16.8703464847,0.5
cycliste_azygb,2,62,homme,8.93128177164,16.1936783787,0.5
cycliste_azrpd,-0.5,63,homme,5.60474573618,10.4480042119,0.5
cycliste_azpqc,2,72,femme,10.5064650558,16.4903289982,0.5
cycliste_azopm,-0.5,32,femme,8.63607982373,13.1890953404,0.5
cycliste_aziql,4,57,femme,15.1056495603,11.8181714272,0.5
cycliste_azrts,2,31,femme,9.304584955,19.5141538529,0.5
cycliste_azedl,2,69,femme,12.0964783631,18.699384134,0.5
cycliste_azohl,6,32,homme,4.44598332893,29.3454955831,0.5
cycliste_azql1,-0.5,41,femme,11.9479783004,14.5906541723,0.5
cycliste_azogh,-0.5,62,homme,4.68794516531,9.65144991879,0.5
cycliste_azrq7,4,65,homme,6.97143075465,18.2855577958,0.5
cycliste_azufc,6,43,homme,7.19805850698,33.4689461115,0.5
cycliste_azod2,2,66,femme,11.1173947858,13.5321416148,0.5
cycliste_azrh5,4,40,homme,5.01509554112,23.8097625272,0.5
cycliste_azudn,6,15,homme,8.62568378878,28.324430422,0.5
cycliste_azyl2,2,44,femme,9.21803180346,18.4406203895,0.5
cycliste_azri9,4,19,femme,11.8601220855,21.1495377597,0.5
cycliste_azisc,4,44,homme,7.42587989033,18.8979735061,0.5
cycliste_azidb,4,41,homme,6.7288499392,24.4229559788,0.5
cycliste_azpkm,2,17,femme,9.38785819012,16.4263541785,0.5
cycliste_azeyb,6,59,homme,5.90480703915,17.2621269786,0.5
cycliste_aztop,-0.5,60,femme,12.8044339283,5.50948305206,0.5
cycliste_azihw,0,52,femme,11.2344524905,8.62141908096,0.5
cycliste_azif6,4,64,homme,2.50548815744,13.0535590436,0.5
cycliste_azuq8,2,61,femme,12.060373671,10.1219598664,0.5
cycliste_azrc2,6,69,homme,5.62247450938,12.1201221866,0.5
cycliste_azim7,-0.5,76,femme,14.9758548277,9.91536691896,0.5
cycliste_azuf4,6,23,femme,11.2806104434,20.7810532251,0.5
cycliste_aztk3,6,22,femme,12.0417228957,22.9037068055,0.5
cycliste_azign,-0.5,67,femme,12.4896255747,8.21936886235,0.5
cycliste_azob6,2,57,homme,4.60796281596,21.556460886,0.5
cycliste_azsd6,-0.5,35,femme,12.7087091079,17.800106956,0.5
cycliste_azrus,2,16,femme,10.1672898835,16.4852762918,0.5
cycliste_azem2,0,16,homme,6.10839385583,19.611831889,0.5
cycliste_azekx,-0.5,45,femme,10.237127602,16.2648564224,0.5
cycliste_azysb,6,77,homme,10.8635817868,23.3750708427,0.5
cycliste_azrpb,-0.5,57,homme,4.0788509682,10.281768606,0.5
cycliste_azqd8,6,65,homme,9.89338648715,15.9893601003,0.5
cycliste_azegx,4,32,homme,2.60471011018,26.8307228931,0.5
cycliste_azrm6,0,29,homme,8.29288651529,26.171029876,0.5
cycliste_azyi3,-0.5,44,femme,13.3251474076,11.6468777255,0.5
cycliste_azp50,2,18,homme,7.02447579043,24.8770973646,0.5
cycliste_azuqb,-0.5,27,homme,3.62317788069,16.4729189673,0.5
cycliste_azefk,6,33,femme,5.58995468744,24.330237605,0.5
cycliste_azixc,-0.5,17,femme,4.90735905244,16.3634965035,0.5
cycliste_aztc7,2,63,homme,12.0950809787,15.7876474885,0.5
cycliste_azeg5,6,28,femme,13.1130704276,20.7266340937,0.5
cycliste_aztv4,-0.5,49,femme,9.85841366059,12.8544850771,0.5
cycliste_azos9,2,25,femme,5.38906565249,19.8298764605,0.5
cycliste_azru6,-0.5,23,homme,3.69441088362,26.4251156408,0.5
cycliste_azekc,4,50,homme,9.89163923512,19.301901653,0.5
cycliste_azikm,2,75,homme,12.8615738596,21.5068303061,0.5
cycliste_azio1,0,46,homme,9.18976198139,20.7283281176,0.5
cycliste_azym0,-0.5,76,homme,0.332905222727,12.6680162281,0.5
cycliste_aztc1,2,26,femme,7.23659138351,23.9965699415,0.5
cycliste_azism,6,55,homme,-4.14777215905,23.8393820117,0.5
cycliste_aze60,-0.5,23,homme,3.81652776578,27.4897958726,0.5
cycliste_azpd4,4,17,homme,7.41404716871,21.6085107962,0.5
cycliste_azef2,2,46,homme,-1.00108857185,19.4952029946,0.5
cycliste_azqkb,-0.5,20,femme,13.0562115893,16.8347546741,0.5
cycliste_azipk,4,75,homme,6.71561021745,28.2158550191,0.5
cycliste_aztv7,0,64,homme,5.46442379272,12.9619495148,0.5
cycliste_azrp7,6,48,homme,-1.5109348089,23.3885198494,0.5
cycliste_azeh4,6,40,femme,20.2644354816,21.6293422467,0.5
cycliste_azov5,4,48,homme,5.97749893415,22.0439885313,0.5
cycliste_azil0,6,16,homme,12.9884279636,27.1852253545,0.5
cycliste_azo90,-0.5,59,femme,8.17732896263,14.8578784026,0.5
cycliste_azydm,0,50,homme,9.78361012737,15.1023742418,0.5
cycliste_azthc,6,52,femme,9.69272692264,13.5362548987,0.5
cycliste_azyp4,6,20,homme,13.2024309297,24.9076933929,0.5
cycliste_azqfl,-0.5,71,homme,6.12995920258,14.5805189441,0.5
cycliste_azim6,2,18,femme,13.931185776,27.7111192216,0.5
cycliste_azyd5,4,29,homme,15.159747929,27.334831368,0.5
cycliste_azto0,4,38,femme,13.9846318303,16.3294043361,0.5
cycliste_azrqw,-0.5,64,femme,7.67092006064,11.5898277371,0.5
cycliste_aztod,-0.5,28,femme,13.3250058876,16.6269088546,0.5
cycliste_azp90,0,55,homme,7.62443645797,11.784870482,0.5
cycliste_azqfk,-0.5,56,homme,12.5001113222,13.3427306069,0.5
cycliste_azix4,0,16,femme,7.02618932561,17.487728637,0.5
cycliste_azy46,2,42,femme,10.9823116346,20.9650978685,0.5
cycliste_azim1,0,44,femme,5.2589343933,14.8676027343,0.5
cycliste_azpd5,4,56,femme,6.99225195251,15.2288579627,0.5
cycliste_aztcv,-0.5,69,femme,13.0888313602,6.00850503691,0.5
cycliste_azrw1,4,48,femme,16.8995641641,23.7951435868,0.5
cycliste_azrhm,6,78,femme,15.5176412859,18.1318518852,0.5
cycliste_azeqn,4,77,homme,4.98362659724,17.5260520856,0.5
cycliste_azig7,-0.5,69,homme,13.1254708468,10.5618905038,0.5
cycliste_azywx,2,78,femme,8.54641059785,13.7619030427,0.5
cycliste_azyx3,-0.5,36,homme,7.94577471562,26.3215850163,0.5
cycliste_azyx8,2,30,femme,3.12828663276,18.867917343,0.5
cycliste_azqsk,4,77,homme,9.74514948353,17.3740925263,0.5
